author_uid,article_uid
0000-0002-6690-3128,36913351
0000-0002-6690-5537,19427517
0000-0002-6691-1419,20813246
0000-0002-6692-6012,27238867
0000-0002-6692-6012,37069271
0000-0002-6694-8457,38346073
0000-0002-6695-6393,34168541
0000-0002-6696-1424,19427517
0000-0002-6697-0179,21856714
0000-0002-6697-0179,22089425
0000-0002-6697-0179,22291029
0000-0002-6697-0179,23284282
0000-0002-6697-0179,24638127
0000-0002-6697-0179,25422947
0000-0002-6697-0179,25838038
0000-0002-6697-0179,27710767
0000-0002-6697-0179,28968789
0000-0002-6697-0179,30008663
0000-0002-6697-0179,31754098
0000-0002-6697-0179,31784285
0000-0002-6697-6546,25652823
0000-0002-6699-1455,37758476
0000-0002-6699-9692,18394479
0000-0002-6702-183X,21165980
0000-0002-6702-5785,24946769
0000-0002-6703-2352,27917138
0000-0002-6704-3633,19427517
0000-0002-6708-1103,29875639
0000-0002-6713-6557,32183137
0000-0002-6715-0826,24389385
0000-0002-6715-0826,37196986
0000-0002-6716-6780,20813246
0000-0002-6716-7118,18394479
0000-0002-6718-9261,19427517
0000-0002-6719-7085,21666125
0000-0002-6721-114X,31595033
0000-0002-6722-5939,31058383
0000-0002-6723-9038,28709880
0000-0002-6725-9311,26074784
0000-0002-6725-9311,27374071
0000-0002-6725-9311,27928656
0000-0002-6725-9311,28139694
0000-0002-6725-9311,28824382
0000-0002-6725-9311,29024450
0000-0002-6725-9311,29386656
0000-0002-6725-9311,30635864
0000-0002-6725-9311,30846931
0000-0002-6725-9311,30865900
0000-0002-6725-9311,31105547
0000-0002-6725-9311,31375678
0000-0002-6725-9311,31396858
0000-0002-6725-9311,31555081
0000-0002-6725-9311,31805368
0000-0002-6725-9311,32328422
0000-0002-6725-9311,32351352
0000-0002-6725-9311,32405029
0000-0002-6725-9311,32844332
0000-0002-6725-9311,32887543
0000-0002-6725-9311,33860452
0000-0002-6726-7207,22792056
0000-0002-6726-7207,24847242
0000-0002-6728-5130,18394479
0000-0002-6731-2231,20813246
0000-0002-6731-4771,34766906
0000-0002-6731-6267,18394479
0000-0002-6731-6398,29659566
0000-0002-6733-9207,37407615
0000-0002-6734-6327,19427517
0000-0002-6735-8483,19427517
0000-0002-6739-242X,23832106
0000-0002-6740-6940,26158003
0000-0002-6743-2188,37443107
0000-0002-6743-2188,37824607
0000-0002-6743-2188,37824618
0000-0002-6745-1071,29507147
0000-0002-6745-2373,18394479
0000-0002-6745-4790,20813246
0000-0002-6745-7457,19643810
0000-0002-6745-7457,23658544
0000-0002-6745-7457,31736714
0000-0002-6746-2686,19427517
0000-0002-6749-1006,25225102
0000-0002-6749-1006,28536505
0000-0002-6749-1006,29311610
0000-0002-6753-634X,26089795
0000-0002-6755-0221,19427517
0000-0002-6756-018X,31595033
0000-0002-6756-4746,35165441
0000-0002-6757-8689,35841144
0000-0002-6758-9708,30179717
0000-0002-6762-2619,34018704
0000-0002-6762-5713,28111547
0000-0002-6763-2841,38007508
0000-0002-6770-9474,31209381
0000-0002-6770-9474,33186530
0000-0002-6770-9474,34616067
0000-0002-6778-452X,19427517
0000-0002-6780-8536,20813246
0000-0002-6781-0468,35629827
0000-0002-6783-0741,35868812
0000-0002-6784-7842,33227425
0000-0002-6784-7842,33932337
0000-0002-6784-7842,37397811
0000-0002-6784-9290,27698428
0000-0002-6789-6089,20813246
0000-0002-6790-312X,31220077
0000-0002-6793-8111,28709880
0000-0002-6794-5813,23179855
0000-0002-6794-5813,29522509
0000-0002-6794-5813,32166142
0000-0002-6796-9102,35440709
0000-0002-6800-0942,26858635
0000-0002-6800-0942,33053337
0000-0002-6800-6594,31133800
0000-0002-6800-6594,37213213
0000-0002-6805-5150,19427517
0000-0002-6808-0161,24167484
0000-0002-6814-2019,17408579
0000-0002-6814-2019,25538574
0000-0002-6814-2019,32528248
0000-0002-6814-9747,32783810
0000-0002-6814-9747,36001978
0000-0002-6816-9051,18394479
0000-0002-6817-3659,19427517
0000-0002-6819-8346,30089879
0000-0002-6820-9316,37992166
0000-0002-6822-6503,28539791
0000-0002-6823-0094,20438808
0000-0002-6823-0094,21030095
0000-0002-6823-8539,35868812
0000-0002-6826-9212,34416824
0000-0002-6827-5487,19427517
0000-0002-6830-0160,28624435
0000-0002-6830-4751,35868812
0000-0002-6831-1230,31514427
0000-0002-6834-6708,19427517
0000-0002-6835-4441,20813246
0000-0002-6837-7096,36875707
0000-0002-6837-7096,37239135
0000-0002-6841-7916,20813246
0000-0002-6849-1825,24531655
0000-0002-6851-2868,38394339
0000-0002-6852-2433,25100945
0000-0002-6852-2433,35138891
0000-0002-6852-6004,31173344
0000-0002-6852-6004,31373394
0000-0002-6852-7031,36236476
0000-0002-6852-9475,32015543
0000-0002-6853-5605,35868812
0000-0002-6858-049X,29706545
0000-0002-6858-7034,36935610
0000-0002-6858-7034,37867800
0000-0002-6860-7859,19427517
0000-0002-6861-2324,35868812
0000-0002-6861-4506,27571192
0000-0002-6861-6579,27047347
0000-0002-6862-1247,30185982
0000-0002-6862-9468,37326116
0000-0002-6863-323X,22065958
0000-0002-6863-323X,23508132
0000-0002-6863-323X,23791959
0000-0002-6863-323X,25959732
0000-0002-6863-323X,28352224
0000-0002-6863-323X,29470647
0000-0002-6863-323X,34999132
0000-0002-6863-7214,19427517
0000-0002-6864-3403,35451150
0000-0002-6865-8103,37420330
0000-0002-6870-4093,35868812
0000-0002-6872-3710,32269519
0000-0002-6874-0836,28334225
0000-0002-6880-3606,19427517
0000-0002-6881-5770,31220077
0000-0002-6882-2225,19936319
0000-0002-6884-4897,34480956
0000-0002-6885-9394,18339943
0000-0002-6885-9394,25695777
0000-0002-6885-9394,35471537
0000-0002-6888-4434,20813246
0000-0002-6889-1570,34943547
0000-0002-6891-7849,35868812
0000-0002-6892-9751,35237999
0000-0002-6892-9751,35477759
0000-0002-6898-6692,33947394
0000-0002-6899-8319,19048237
0000-0002-6901-3067,33894220
0000-0002-6905-7932,32733226
0000-0002-6905-7932,33443203
0000-0002-6918-9230,30949042
0000-0002-6924-536X,32166142
0000-0002-6926-3728,20813246
0000-0002-6927-8903,34616072
0000-0002-6927-8903,34616075
0000-0002-6927-8903,34887551
0000-0002-6927-8903,35543774
0000-0002-6927-8903,37824619
0000-0002-6927-8903,38264721
0000-0002-6928-3219,20813246
0000-0002-6929-6036,19427517
0000-0002-6930-6847,28707628
0000-0002-6930-6847,35669596
0000-0002-6931-5401,33479483
0000-0002-6936-4094,34767548
0000-0002-6938-989X,19427517
0000-0002-6940-9635,35111213
0000-0002-6941-0257,36151304
0000-0002-6943-2122,20813246
0000-0002-6944-0704,35868812
0000-0002-6945-580X,26255970
0000-0002-6950-1191,20927409
0000-0002-6950-1191,21435551
0000-0002-6950-1191,21666125
0000-0002-6950-1191,22325207
0000-0002-6950-1191,25710837
0000-0002-6951-2966,19427517
0000-0002-6952-5812,19427517
0000-0002-6956-6323,35450158
0000-0002-6956-9022,19427517
0000-0002-6957-4542,19427517
0000-0002-6959-8552,32259196
0000-0002-6959-8552,36694048
0000-0002-6962-7894,32183137
0000-0002-6967-2177,20813246
0000-0002-6969-3744,26779892
0000-0002-6969-718X,35868812
0000-0002-6971-6221,25234263
0000-0002-6972-482X,22276985
0000-0002-6975-8640,35868812
0000-0002-6976-2324,20813246
0000-0002-6979-1264,25578859
0000-0002-6979-1264,26627143
0000-0002-6979-1264,26869934
0000-0002-6979-1264,30106376
0000-0002-6979-1264,35749719
0000-0002-6982-4660,29036270
0000-0002-6982-9066,20813246
0000-0002-6984-7969,33932337
0000-0002-6986-6166,28174907
0000-0002-6987-4836,32940606
0000-0002-6989-3420,23334580
0000-0002-6990-6973,19427517
0000-0002-6993-419X,34296100
0000-0002-6994-1568,28178342
0000-0002-6994-8647,24478693
0000-0002-6996-3935,19427517
0000-0002-6997-5688,33510253
0000-0002-6998-4904,26869893
0000-0002-7004-301X,18394479
0000-0002-7005-3218,36978821
0000-0002-7005-3453,32917906
0000-0002-7007-6495,19427517
0000-0002-7009-3869,21685932
0000-0002-7009-3869,22000590
0000-0002-7009-3869,23675343
0000-0002-7009-3869,24743633
0000-0002-7010-0264,27980099
0000-0002-7012-1831,19427517
0000-0002-7012-3853,28213509
0000-0002-7012-5197,27042293
0000-0002-7012-5197,33932337
0000-0002-7012-7213,28605770
0000-0002-7012-8398,18394479
0000-0002-7013-996X,20813246
0000-0002-7014-1867,26291316
0000-0002-7014-1867,27932970
0000-0002-7014-4435,18394479
0000-0002-7018-4525,19427517
0000-0002-7020-6480,33988042
0000-0002-7025-364X,26779909
0000-0002-7025-364X,32917906
0000-0002-7031-262X,29040472
0000-0002-7032-5885,35356050
0000-0002-7032-732X,35013509
0000-0002-7033-3770,35868812
0000-0002-7033-3981,18394479
0000-0002-7033-7798,35868812
0000-0002-7034-0524,29523815
0000-0002-7034-0524,32027647
0000-0002-7034-0524,36377476
0000-0002-7034-2503,35868812
0000-0002-7034-4103,34765918
0000-0002-7039-2850,32313935
0000-0002-7043-6606,33556070
0000-0002-7044-4649,19427517
0000-0002-7045-4310,19427517
0000-0002-7048-7358,38280859
0000-0002-7050-8809,33037215
0000-0002-7052-880X,25460189
0000-0002-7053-4740,32572071
0000-0002-7055-213X,22284191
0000-0002-7055-5701,22559944
0000-0002-7056-7876,37969638
0000-0002-7057-8663,19427517
0000-0002-7058-1555,20813246
0000-0002-7058-5804,19427517
0000-0002-7059-5594,20813246
0000-0002-7059-6095,37937368
0000-0002-7060-7321,35868812
0000-0002-7068-3762,22457614
0000-0002-7068-3762,26001536
0000-0002-7068-3762,30498783
0000-0002-7068-3762,35041645
0000-0002-7069-4509,18394479
0000-0002-7072-5272,30150662
0000-0002-7072-5272,31209381
0000-0002-7072-5272,34616067
0000-0002-7072-5272,34616075
0000-0002-7080-3509,30318409
0000-0002-7080-4333,30846310
0000-0002-7081-1365,20813246
0000-0002-7082-2507,26113811
0000-0002-7082-2507,26949748
0000-0002-7082-2507,27820827
0000-0002-7082-2507,28348379
0000-0002-7082-2507,30475994
0000-0002-7082-2507,31440172
0000-0002-7082-2507,31616272
0000-0002-7082-2507,32729828
0000-0002-7082-2507,35854005
0000-0002-7082-2507,36099307
0000-0002-7085-8649,35868812
0000-0002-7087-5860,31803076
0000-0002-7088-4206,18394479
0000-0002-7089-4009,30618647
0000-0002-7089-8827,20813246
0000-0002-7090-4326,18394479
0000-0002-7092-4407,27832709
0000-0002-7093-578X,27686222
0000-0002-7093-8681,35271334
0000-0002-7094-2883,28394324
0000-0002-7097-1342,18394479
0000-0002-7097-5810,33665184
0000-0002-7099-1247,27686222
0000-0002-7099-8756,21076426
0000-0002-7100-1954,31197148
0000-0002-7104-4604,38035193
0000-0002-7104-4604,PPR528934
0000-0002-7104-4604,PPR661868
0000-0002-7108-2176,34021294
0000-0002-7109-1689,25972778
0000-0002-7109-1689,31796727
0000-0002-7109-1689,35197450
0000-0002-7112-8808,20813246
0000-0002-7113-3543,27345695
0000-0002-7117-8979,33347447
0000-0002-7117-9330,30598527
0000-0002-7126-8368,26576666
0000-0002-7127-4418,25126851
0000-0002-7127-4418,26791200
0000-0002-7128-8270,18394479
0000-0002-7131-4643,26526972
0000-0002-7131-4643,27627784
0000-0002-7132-4577,20813246
0000-0002-7133-0977,19427517
0000-0002-7133-429X,33071930
0000-0002-7133-7693,30455464
0000-0002-7133-7693,34975422
0000-0002-7136-1175,26310110
0000-0002-7136-1175,26726120
0000-0002-7136-1175,27382147
0000-0002-7136-259X,28993231
0000-0002-7136-8043,20813246
0000-0002-7137-4849,18394479
0000-0002-7140-9933,32308977
0000-0002-7142-0040,24137110
0000-0002-7142-0040,24647950
0000-0002-7142-0040,26234885
0000-0002-7142-0040,30483051
0000-0002-7144-3189,19427517
0000-0002-7149-447X,38374047
0000-0002-7150-6856,35868812
0000-0002-7153-9287,29283205
0000-0002-7154-1467,19427517
0000-0002-7156-4714,36017976
0000-0002-7157-3645,38632400
0000-0002-7158-9145,19427517
0000-0002-7163-0726,37676767
0000-0002-7164-4132,23400808
0000-0002-7164-4132,35850189
0000-0002-7164-6699,19427517
0000-0002-7167-4585,23395372
0000-0002-7169-2003,35868812
0000-0002-7169-3292,25610364
0000-0002-7170-2160,35868812
0000-0002-7171-3054,20813246
0000-0002-7171-3054,35868812
0000-0002-7174-5232,23203991
0000-0002-7174-5726,31754098
0000-0002-7175-3590,33182669
0000-0002-7177-6389,35868812
0000-0002-7178-6974,32219575
0000-0002-7178-6974,34022302
0000-0002-7178-6974,36196621
0000-0002-7181-6336,32000856
0000-0002-7181-9254,35868812
0000-0002-7182-8505,18394479
0000-0002-7184-4409,31379516
0000-0002-7185-3356,22171052
0000-0002-7185-3356,29097542
0000-0002-7186-5779,28114296
0000-0002-7189-0982,35868812
0000-0002-7193-3102,32520422
0000-0002-7193-9352,35513471
0000-0002-7194-0556,35868812
0000-0002-7196-1410,34737414
0000-0002-7199-7456,32015543
0000-0002-7202-3792,27920095
0000-0002-7202-7515,30109490
0000-0002-7204-5457,27235474
0000-0002-7204-5756,35868812
0000-0002-7207-3490,27312902
0000-0002-7207-3490,29278446
0000-0002-7209-1736,34729480
0000-0002-7210-5798,26750588
0000-0002-7213-5444,20813246
0000-0002-7216-0674,35868812
0000-0002-7216-1618,36548755
0000-0002-7217-8567,35792992
0000-0002-7218-5193,18394479
0000-0002-7219-1569,35868812
0000-0002-7219-2510,36015236
0000-0002-7220-5369,35977514
0000-0002-7220-5369,37749256
0000-0002-7223-4426,23552948
0000-0002-7223-4426,24368902
0000-0002-7223-4426,29556187
0000-0002-7224-1722,19427517
0000-0002-7225-1883,32348299
0000-0002-7225-1883,34270543
0000-0002-7225-1883,37478153
0000-0002-7228-5821,19949485
0000-0002-7228-5821,23365213
0000-0002-7228-5821,25056931
0000-0002-7228-5821,26451489
0000-0002-7228-5821,28721455
0000-0002-7228-5821,30060007
0000-0002-7228-5821,30113619
0000-0002-7228-5821,31665237
0000-0002-7228-5821,32814795
0000-0002-7228-5821,34975419
0000-0002-7228-5821,35528948
0000-0002-7228-5821,36413612
0000-0002-7229-9457,19427517
0000-0002-7231-4151,30655415
0000-0002-7231-6093,19427517
0000-0002-7235-0777,27589961
0000-0002-7235-4399,35868812
0000-0002-7235-6407,19427517
0000-0002-7237-0196,33227425
0000-0002-7237-0196,33932337
0000-0002-7239-5828,32015543
0000-0002-7240-1570,19427517
0000-0002-7244-2348,28827727
0000-0002-7244-2348,32839617
0000-0002-7246-327X,20843898
0000-0002-7247-0322,33337517
0000-0002-7249-6696,31701150
0000-0002-7250-502X,23159599
0000-0002-7250-502X,24719113
0000-0002-7250-502X,25744881
0000-0002-7250-502X,36031184
0000-0002-7253-8729,34975422
0000-0002-7259-5248,31211786
0000-0002-7262-183X,36236476
0000-0002-7262-1928,29036270
0000-0002-7265-624X,33479483
0000-0002-7266-2041,19427517
0000-0002-7266-627X,31191291
0000-0002-7268-0469,29162696
0000-0002-7268-5577,34018704
0000-0002-7268-9359,25474693
0000-0002-7270-4520,18394479
0000-0002-7272-7079,25950610
0000-0002-7276-7337,29162696
0000-0002-7277-2662,32457315
0000-0002-7277-8300,35907928
0000-0002-7279-3439,27042293
0000-0002-7280-7191,29659566
0000-0002-7280-9285,30222740
0000-0002-7280-9285,33513130
0000-0002-7280-9285,34512300
0000-0002-7280-9285,35986836
0000-0002-7280-9285,36225653
0000-0002-7281-8173,20813246
0000-0002-7282-2615,33806259
0000-0002-7282-7280,21195779
0000-0002-7282-7280,24494638
0000-0002-7285-2988,27606684
0000-0002-7286-4559,34211095
0000-0002-7286-855X,18394479
0000-0002-7291-1917,35868812
0000-0002-7294-169X,32839617
0000-0002-7294-4786,25100981
0000-0002-7296-0831,20813246
0000-0002-7298-9773,26321925
0000-0002-7298-9773,27378836
0000-0002-7298-9773,36291228
0000-0002-7299-9891,27530698
0000-0002-7307-3927,35868812
0000-0002-7308-0844,30153263
0000-0002-7308-6197,35868812
0000-0002-7310-8034,24966371
0000-0002-7314-8562,31502234
0000-0002-7319-434X,18394479
0000-0002-7320-0770,35868812
0000-0002-7320-144X,29118459
0000-0002-7326-4686,18394479
0000-0002-7331-5674,18394479
0000-0002-7333-9860,34310281
0000-0002-7334-9823,21076426
0000-0002-7334-9823,24586113
0000-0002-7334-9823,26843463
0000-0002-7335-1472,34733949
0000-0002-7335-4841,29472841
0000-0002-7339-1386,29931200
0000-0002-7339-1386,34530440
0000-0002-7347-4587,37074484
0000-0002-7354-205X,33810204
0000-0002-7354-5314,37730890
0000-0002-7356-3109,34633442
0000-0002-7359-0318,23727006
0000-0002-7359-7966,29556797
0000-0002-7360-4898,31216562
0000-0002-7361-253X,24223548
0000-0002-7361-253X,27810006
0000-0002-7361-253X,37064716
0000-0002-7361-7760,26791200
0000-0002-7362-3247,33932337
0000-0002-7363-398X,20813246
0000-0002-7364-9105,27045897
0000-0002-7365-5652,34604923
0000-0002-7367-1484,36299900
0000-0002-7367-4263,20813246
0000-0002-7373-7332,34831469
0000-0002-7377-2605,27994539
0000-0002-7377-2605,32194377
0000-0002-7377-2605,PPR528934
0000-0002-7377-6040,19427517
0000-0002-7383-6648,31373394
0000-0002-7389-9569,20407636
0000-0002-7389-9569,24863422
0000-0002-7394-0883,20813246
0000-0002-7398-9652,26377106
0000-0002-7399-5569,34617538
0000-0002-7399-5569,35877876
0000-0002-7404-399X,38068430
0000-0002-7404-735X,23595016
0000-0002-7404-735X,25804737
0000-0002-7404-735X,35354025
0000-0002-7405-1893,31056478
0000-0002-7405-519X,35868812
0000-0002-7409-7859,23474602
0000-0002-7409-8333,18394479
0000-0002-7415-1325,19427517
0000-0002-7416-0504,23500092
0000-0002-7419-3381,26303046
0000-0002-7421-9844,32473095
0000-0002-7422-5136,18394479
0000-0002-7422-6104,35947618
0000-0002-7429-457X,30534067
0000-0002-7429-7412,19427517
0000-0002-7431-2133,27035349
0000-0002-7434-8726,36805970
0000-0002-7435-5619,35868812
0000-0002-7437-4801,35767611
0000-0002-7437-6655,29430661
0000-0002-7439-1046,34807344
0000-0002-7440-3510,31481887
0000-0002-7445-1854,20813246
0000-0002-7446-8103,37758288
0000-0002-7448-9289,29375819
0000-0002-7448-9289,33263776
0000-0002-7448-9289,PPR41113
0000-0002-7449-1266,32308977
0000-0002-7449-5128,35868812
0000-0002-7449-9524,20813246
0000-0002-7451-3488,35868812
0000-0002-7454-7039,20813246
0000-0002-7454-8197,33444070
0000-0002-7458-2061,35868812
0000-0002-7465-7705,36267698
0000-0002-7467-3297,28993231
0000-0002-7469-1399,19427517
0000-0002-7473-1223,26918702
0000-0002-7473-1223,31666513
0000-0002-7473-1223,36689488
0000-0002-7473-6462,18394479
0000-0002-7475-2972,33114694
0000-0002-7479-0661,25392167
0000-0002-7481-5873,35868812
0000-0002-7482-7727,18394479
0000-0002-7483-8362,17122323
0000-0002-7483-8362,21220766
0000-0002-7483-8362,23385869
0000-0002-7483-8362,27199670
0000-0002-7483-8362,27609882
0000-0002-7483-8362,29028949
0000-0002-7483-8362,29045559
0000-0002-7483-8362,30687019
0000-0002-7483-8362,35396593
0000-0002-7484-0251,20813246
0000-0002-7486-0420,20813246
0000-0002-7487-2106,35868812
0000-0002-7488-895X,38411726
0000-0002-7489-6650,19427517
0000-0002-7490-2600,19427517
0000-0002-7490-3080,20813246
0000-0002-7490-6636,19427517
0000-0002-7495-8655,32015543
0000-0002-7498-7122,32927678
0000-0002-7498-7122,33600402
0000-0002-7499-1674,34637748
0000-0002-7501-4031,36607908
0000-0002-7501-7160,19427517
0000-0002-7502-3173,20813246
0000-0002-7507-8414,20813246
0000-0002-7508-3969,33550949
0000-0002-7509-3737,20813246
0000-0002-7512-2059,20813246
0000-0002-7512-5372,35450158
0000-0002-7513-2417,35868812
0000-0002-7514-1516,19427517
0000-0002-7514-5963,37973377
0000-0002-7515-4093,29024654
0000-0002-7518-6343,33619256
0000-0002-7519-3172,35868812
0000-0002-7519-8790,25383900
0000-0002-7519-8918,34569685
0000-0002-7521-9248,20813246
0000-0002-7522-5912,20813246
0000-0002-7525-0536,25719367
0000-0002-7525-0536,25996133
0000-0002-7525-1061,26063906
0000-0002-7525-9047,29162696
0000-0002-7525-9266,30397112
0000-0002-7526-4153,25209295
0000-0002-7528-7208,24554727
0000-0002-7529-5435,28494864
0000-0002-7529-9057,24009481
0000-0002-7530-8929,18394479
0000-0002-7531-7040,24904320
0000-0002-7531-7040,34604923
0000-0002-7532-1138,18394479
0000-0002-7532-6211,36138085
0000-0002-7533-5513,19427517
0000-0002-7534-7661,29220439
0000-0002-7537-6251,23423949
0000-0002-7537-6251,25609795
0000-0002-7537-6251,26451489
0000-0002-7537-6251,26500503
0000-0002-7538-7911,36732641
0000-0002-7539-3465,27832709
0000-0002-7540-9316,35906273
0000-0002-7543-0289,26946128
0000-0002-7543-7624,35868812
0000-0002-7545-1135,18394479
0000-0002-7547-6463,19427517
0000-0002-7549-2834,19427517
0000-0002-7549-9657,36434788
0000-0002-7550-5543,20813246
0000-0002-7551-3279,18394479
0000-0002-7551-4124,20813246
0000-0002-7551-4431,22384748
0000-0002-7551-6613,35868812
0000-0002-7555-3799,33344708
0000-0002-7555-6762,22219340
0000-0002-7555-6762,27102657
0000-0002-7555-6762,27991900
0000-0002-7556-6274,35868812
0000-0002-7556-9782,31031588
0000-0002-7557-6886,32015543
0000-0002-7558-2880,32308977
0000-0002-7559-0936,34756987
0000-0002-7559-0936,36640337
0000-0002-7560-6811,33319174
0000-0002-7560-7507,26523124
0000-0002-7562-9802,35868812
0000-0002-7565-1276,32694692
0000-0002-7566-0340,20843898
