author_uid,institution_uid,start_date,end_date
0000-0002-2270-1989,8041,1987-01-01,1992-01-01
0000-0002-2270-1989,8041,1987-01-01,1992-01-01
0000-0002-2270-1989,8041,1987-01-01,1992-01-01
0000-0002-2270-1989,8784,1999-01-01,2005-01-01
0000-0002-2270-1989,8784,1995-01-01,1997-01-01
0000-0002-2270-1989,8784,1999-01-01,2005-01-01
0000-0002-2270-1989,8784,1995-01-01,1997-01-01
0000-0002-2270-1989,8784,1999-01-01,2005-01-01
0000-0002-2270-1989,8784,1995-01-01,1997-01-01
0000-0002-2270-1989,8784,1999-01-01,2005-01-01
0000-0002-2270-1989,8784,1995-01-01,1997-01-01
0000-0002-2270-1989,8784,1999-01-01,2005-01-01
0000-0002-2270-1989,8784,1995-01-01,1997-01-01
0000-0002-2270-1989,8784,1999-01-01,2005-01-01
0000-0002-2270-1989,8784,1995-01-01,1997-01-01
0000-0002-2270-1989,92981,1992-01-01,1995-01-01
0000-0002-2270-1989,92981,1992-01-01,1995-01-01
0000-0002-2270-1989,92981,1992-01-01,1995-01-01
0000-0002-2270-1989,92981,1992-01-01,1995-01-01
0000-0002-2270-1989,92981,1992-01-01,1995-01-01
0000-0002-2270-1989,92981,1992-01-01,1995-01-01
0000-0002-2270-1989,b4718e52,2013-01-01,2013-01-01
0000-0002-2270-1989,b4718e52,2013-01-01,2013-01-01
0000-0002-2270-1989,b4718e52,2013-01-01,2013-01-01
0000-0002-2270-1989,b4718e52,2013-01-01,2013-01-01
0000-0002-2270-1989,b4718e52,2013-01-01,2013-01-01
0000-0002-2270-1989,b4718e52,2013-01-01,2013-01-01
0000-0002-2270-1989,http://dx.doi.org/10.13039/100011912,1997-01-01,1999-01-01
0000-0002-2270-1989,http://dx.doi.org/10.13039/100011912,1997-01-01,1999-01-01
0000-0002-2270-1989,http://dx.doi.org/10.13039/100011912,1997-01-01,1999-01-01
0000-0002-2270-1989,http://dx.doi.org/10.13039/100011912,1997-01-01,1999-01-01
0000-0002-2270-1989,http://dx.doi.org/10.13039/100011912,1997-01-01,1999-01-01
0000-0002-2270-1989,http://dx.doi.org/10.13039/100011912,1997-01-01,1999-01-01
0000-0002-2271-750X,1969,,
0000-0002-2271-750X,2541,,
0000-0002-2271-750X,f7d68316,2014-01-17,2018-11-19
0000-0002-2271-750X,https://ror.org/02bfwt286,2018-09-20,2023-04-05
0000-0002-2271-750X,https://ror.org/02sc3r913,2015-01-01,2019-03-19
0000-0002-2271-750X,https://ror.org/02sc3r913,2011-03-01,2014-11-01
0000-0002-2271-750X,https://ror.org/03pnv4752,2024-05-06,
0000-0002-2272-1138,16772,2003-04-01,2004-06-24
0000-0002-2272-1138,318340,2002-09-01,2005-05-31
0000-0002-2272-1138,318340,1997-09-01,2002-05-31
0000-0002-2272-1138,6339,2019-01-01,
0000-0002-2272-1138,http://dx.doi.org/10.13039/100008582,2005-08-25,2011-02-01
0000-0002-2276-3282,530237,2023-01-01,2023-01-01
0000-0002-2276-3282,https://ror.org/043pwc612,2017-01-01,2020-01-01
0000-0002-2276-3282,https://ror.org/04z8k9a98,2023-01-01,
0000-0002-2276-3282,https://ror.org/04z8k9a98,2020-01-01,2022-01-01
0000-0002-2277-263X,01e5318c,,
0000-0002-2277-263X,01e5318c,,
0000-0002-2277-263X,01e5318c,,
0000-0002-2277-263X,01e5318c,,
0000-0002-2277-263X,01e5318c,,
0000-0002-2277-263X,01e5318c,,
0000-0002-2279-2817,https://ror.org/01d2sez20,2007-01-01,2009-01-01
0000-0002-2279-2817,https://ror.org/01s7b5y08,2019-01-01,
0000-0002-2279-2817,https://ror.org/02b6qw903,2014-08-15,2020-05-15
0000-0002-2279-2817,https://ror.org/05jbt9m15,2003-01-01,2007-01-01
0000-0002-2279-8231,2694,,1997-01-01
0000-0002-2279-8231,7864,1997-08-15,
0000-0002-2283-1257,https://ror.org/012a77v79,,
0000-0002-2284-1236,2591,1998-10-01,2000-07-04
0000-0002-2284-1236,9304,,1998-06-22
0000-0002-2284-1236,9304,,1991-11-26
0000-0002-2284-1236,9304,2005-01-01,
0000-0002-2289-0249,1812,2012-01-01,
0000-0002-2289-0249,2348,2008-10-06,2011-12-31
0000-0002-2289-0249,29146,2001-01-01,2008-01-01
0000-0002-2289-0249,328c3416,2017-01-01,
0000-0002-2289-5998,aa89d140,2015-01-01,2019-01-01
0000-0002-2289-5998,aa89d140,2015-01-01,2019-01-01
0000-0002-2289-5998,ded414b1,2020-01-01,2022-12-31
0000-0002-2289-5998,ded414b1,2020-01-01,2022-12-31
0000-0002-2289-5998,http://dx.doi.org/10.13039/501100023274,2023-01-01,
0000-0002-2289-5998,http://dx.doi.org/10.13039/501100023274,2023-01-01,
0000-0002-2290-8701,53668,2014-05-01,
0000-0002-2290-8701,53668,2014-05-01,
0000-0002-2290-8701,53668,2014-05-01,
0000-0002-2290-8701,6429,1990-01-01,
0000-0002-2290-8701,6429,1990-01-01,
0000-0002-2290-8701,6429,1990-01-01,
0000-0002-2290-8701,7284,1971-09-01,1977-06-01
0000-0002-2290-8701,7284,1971-09-01,1977-06-01
0000-0002-2290-8701,7284,1971-09-01,1977-06-01
0000-0002-2296-2003,127355,2021-06-01,
0000-0002-2296-2003,127355,2020-09-01,2021-05-31
0000-0002-2296-2003,127355,2017-10-15,2020-08-31
0000-0002-2296-2003,127355,2017-10-15,2020-08-30
0000-0002-2296-2003,194903,,
0000-0002-2296-2003,194903,2012-01-01,2014-01-01
0000-0002-2296-2003,194903,2012-01-01,2017-01-01
0000-0002-2296-2003,194903,2014-01-01,2014-01-01
0000-0002-2296-2003,374439,2009-01-01,2012-01-01
0000-0002-2296-2003,535293,2021-06-01,
0000-0002-2296-2003,535293,2020-09-01,2021-05-31
0000-0002-2297-4522,27258,,
0000-0002-2297-4522,27259,2014-01-01,2019-10-31
0000-0002-2297-4522,2e8e1f65,2014-01-02,2018-01-24
0000-0002-2297-4522,3a9fdd34,2021-01-01,2023-08-31
0000-0002-2297-4522,9307,2011-01-01,2013-01-01
0000-0002-2297-4522,grid.4299.6,2019-11-01,2020-12-31
0000-0002-2297-4522,https://ror.org/05pcv4v03,2023-09-01,
0000-0002-2297-9446,12286,,
0000-0002-2300-1415,1501,2009-08-20,2010-07-03
0000-0002-2300-1415,dcd94340,2002-04-01,2004-09-30
0000-0002-2300-1415,grid.12847.38,2001-02-01,
0000-0002-2301-3942,128791,2020-09-14,2021-07-16
0000-0002-2301-3942,grid.20736.30,2015-01-01,2019-08-02
0000-0002-2301-3942,grid.20736.30,2019-09-01,2023-04-13
0000-0002-2301-3942,http://dx.doi.org/10.13039/501100008223,2019-09-01,2023-04-13
0000-0002-2301-3942,https://ror.org/02d09a271,2023-04-03,
0000-0002-2305-0102,106242,1995-01-01,2001-01-01
0000-0002-2305-0102,5292,2015-08-01,2018-01-03
0000-0002-2305-0102,9168,2005-01-01,2008-01-01
0000-0002-2305-0102,9184,2011-01-01,2015-01-01
0000-0002-2305-0102,9184,2011-10-01,2015-09-07
0000-0002-2305-0102,grid.444410.1,2002-01-03,
0000-0002-2308-8813,12228,2016-01-01,2019-01-01
0000-0002-2308-8813,12228,2016-01-01,2019-01-01
0000-0002-2308-8813,1357,,
0000-0002-2308-8813,1357,,
0000-0002-2308-8813,1374,2011-06-15,2016-12-15
0000-0002-2308-8813,1374,2011-06-15,2016-12-15
0000-0002-2308-8813,5755,2016-08-15,2019-05-15
0000-0002-2308-8813,5755,2016-08-15,2019-05-15
0000-0002-2308-8813,grid.266100.3,2019-01-01,2022-01-01
0000-0002-2308-8813,grid.266100.3,2019-01-01,2022-01-01
0000-0002-2308-8813,https://ror.org/0168r3w48,2022-01-01,
0000-0002-2308-8813,https://ror.org/0168r3w48,2022-01-01,
0000-0002-2310-7762,https://ror.org/0384j8v12,2020-01-01,2023-01-01
0000-0002-2310-7762,https://ror.org/03czfpz43,2015-01-01,2019-01-01
0000-0002-2310-7762,https://ror.org/03czfpz43,2015-01-01,2019-01-01
0000-0002-2312-7528,0127be96,2011-10-01,
0000-0002-2312-7528,2595,2000-01-01,2003-05-31
0000-0002-2312-7528,30269,2003-06-01,2011-09-30
0000-0002-2312-7528,84499,1997-01-01,1999-01-01
0000-0002-2312-7528,9174,1990-01-01,1997-01-01
0000-0002-2315-5692,27991,2008-01-01,2009-09-01
0000-0002-2315-5692,27991,2003-08-01,2007-12-31
0000-0002-2315-5692,d2f4b117,2015-01-25,
0000-0002-2315-5692,http://dx.doi.org/10.13039/501100005737,2010-02-01,2013-09-27
0000-0002-2317-6194,262fbe9b,2019-03-01,
0000-0002-2317-6194,311308,2012-08-01,2014-07-31
0000-0002-2317-6194,34053956,2020-07-01,
0000-0002-2317-6194,3463,2018-08-15,
0000-0002-2317-6194,3463,2018-01-01,
0000-0002-2317-6194,3463,2017-01-01,
0000-0002-2317-6194,3463,2017-01-01,
0000-0002-2317-6194,3463,2017-01-01,
0000-0002-2317-6194,3463,2016-01-01,
0000-0002-2317-6194,3463,2014-01-01,
0000-0002-2317-6194,3463,2014-01-01,
0000-0002-2317-6194,3463,2014-01-01,
0000-0002-2317-6194,3463,2014-08-03,2018-08-14
0000-0002-2317-6194,3bb9143e,2006-03-01,2012-07-31
0000-0002-2317-6194,7864,,2003-01-01
0000-0002-2318-6472,2591,1997-10-01,2000-10-12
0000-0002-2318-6472,4919,1996-10-01,1997-11-01
0000-0002-2318-6472,54557,2007-09-01,
0000-0002-2318-6472,http://dx.doi.org/10.13039/501100005187,1991-09-01,1995-11-01
0000-0002-2319-1394,27083,1998-09-01,2003-08-31
0000-0002-2319-1394,27083,1998-09-01,2003-08-31
0000-0002-2319-1394,355580,2000-09-01,2001-06-30
0000-0002-2319-1394,355580,2000-09-01,2001-06-30
0000-0002-2319-1394,3e591a20,2008-03-01,2014-02-28
0000-0002-2319-1394,3e591a20,2008-03-01,2014-02-28
0000-0002-2319-1394,90221,2003-09-01,2008-02-28
0000-0002-2319-1394,90221,2003-09-01,2008-02-28
0000-0002-2319-1394,983cc0bc,2014-03-01,
0000-0002-2319-1394,983cc0bc,2014-03-01,
0000-0002-2323-0648,6740,,
0000-0002-2323-0648,6740,,
0000-0002-2325-4578,12244,2017-05-01,2019-09-30
0000-0002-2325-4578,1259,1999-01-01,2013-01-01
0000-0002-2325-4578,1259,2000-01-01,2003-01-01
0000-0002-2325-4578,205058,2017-05-01,2019-09-30
0000-0002-2325-4578,6469,2003-10-01,2012-01-01
0000-0002-2325-4578,677d16b7,2013-01-01,2017-04-30
0000-0002-2325-4578,9968,2019-10-01,
0000-0002-2326-4864,076d1bd1,2013-08-01,
0000-0002-2326-4864,7142328e,2005-04-01,2009-06-08
0000-0002-2326-4864,e2f2d943,2009-06-09,2013-07-31
0000-0002-2328-702X,12211,1999-01-01,2005-11-21
0000-0002-2328-702X,382081,1991-01-01,
0000-0002-2328-702X,4468,1988-09-17,1990-05-17
0000-0002-2328-702X,7423,,2022-06-01
0000-0002-2328-702X,762f7186,1982-09-19,1985-05-19
0000-0002-2329-7500,198328,2013-06-01,2020-01-01
0000-0002-2329-7500,198328,2013-06-01,2020-01-01
0000-0002-2329-7500,233540,2020-01-01,
0000-0002-2329-7500,233540,2020-01-01,
0000-0002-2329-7500,4919,2009-04-01,2013-05-31
0000-0002-2329-7500,4919,2009-04-01,2013-05-31
0000-0002-2329-7500,c9f25d2b,2004-09-01,2005-09-01
0000-0002-2329-7500,c9f25d2b,2004-09-01,2005-09-01
0000-0002-2329-7500,grid.419505.c,2005-09-01,2009-03-31
0000-0002-2329-7500,grid.419505.c,2005-09-01,2009-03-31
0000-0002-2335-5598,1812,2017-01-01,2022-01-01
0000-0002-2335-5598,1812,2017-01-01,2022-01-01
0000-0002-2335-5598,6429,2013-01-01,2017-01-01
0000-0002-2335-5598,6429,2013-01-01,2017-01-01
0000-0002-2336-0848,465662,2012-10-01,2017-08-31
0000-0002-2336-0848,465662,2012-10-01,2017-08-31
0000-0002-2336-0848,465662,2012-10-01,2017-08-31
0000-0002-2336-0848,7f8ce25f,1999-10-01,2005-02-15
0000-0002-2336-0848,7f8ce25f,1999-10-01,2005-02-15
0000-0002-2336-0848,7f8ce25f,1999-10-01,2005-02-15
0000-0002-2336-0848,83529,2017-09-01,
0000-0002-2336-0848,83529,2017-09-01,
0000-0002-2336-0848,83529,2017-09-01,
0000-0002-2336-0848,grid.12847.38,2005-02-15,2012-06-25
0000-0002-2336-0848,grid.12847.38,2010-04-01,2012-10-07
0000-0002-2336-0848,grid.12847.38,2005-02-15,2012-06-25
0000-0002-2336-0848,grid.12847.38,2010-04-01,2012-10-07
0000-0002-2336-0848,grid.12847.38,2005-02-15,2012-06-25
0000-0002-2336-0848,grid.12847.38,2010-04-01,2012-10-07
0000-0002-2337-326X,65055,2008-06-01,2014-06-20
0000-0002-2337-326X,c9cb20f4,2016-09-05,
0000-0002-2345-7746,4cd7bd53,1988-01-01,1995-01-01
0000-0002-2345-7746,4cd7bd53,1988-01-01,
0000-0002-2345-7746,7f8ce25f,1981-01-01,1988-01-01
0000-0002-2349-1223,e55f9ddc,2019-08-20,
0000-0002-2349-1223,grid.264756.4,2015-08-20,2019-05-10
0000-0002-2349-1223,grid.264756.4,2019-08-20,
0000-0002-2352-1138,https://ror.org/013q1eq08,,
0000-0002-2352-1138,https://ror.org/013q1eq08,,
0000-0002-2355-7253,100642,2010-11-01,2016-04-30
0000-0002-2355-7253,1415,,2016-09-26
0000-0002-2355-7253,1415,2006-03-01,2010-02-28
0000-0002-2355-7253,1415,,2006-04-26
0000-0002-2355-7253,1415,,2006-04-26
0000-0002-2355-7253,1415,2005-03-01,2005-11-30
0000-0002-2355-7253,1415,2002-03-01,2004-11-30
0000-0002-2355-7253,1415,,
0000-0002-2355-7253,1415,2016-10-01,
0000-0002-2355-7253,1415,2010-04-01,2010-10-31
0000-0002-2355-7253,1415,2004-12-01,2005-02-28
0000-0002-2356-2159,25ac1038,2008-01-01,2012-12-31
0000-0002-2356-2159,25ac1038,2008-01-01,2012-12-31
0000-0002-2356-2159,488a54ef,2017-05-01,2019-04-30
0000-0002-2356-2159,488a54ef,2017-05-01,2019-04-30
0000-0002-2356-2159,7f273eac,2019-09-01,
0000-0002-2356-2159,7f273eac,2019-09-01,
0000-0002-2356-2159,f63e7f45,2002-01-01,2007-12-31
0000-0002-2356-2159,f63e7f45,2002-01-01,2007-12-31
0000-0002-2356-2159,f676eb47,2013-01-01,2016-12-31
0000-0002-2356-2159,f676eb47,2002-01-01,2007-12-31
0000-0002-2356-2159,f676eb47,2001-03-01,2001-12-31
0000-0002-2356-2159,f676eb47,2013-01-01,2016-12-31
0000-0002-2356-2159,f676eb47,2002-01-01,2007-12-31
0000-0002-2356-2159,f676eb47,2001-03-01,2001-12-31
0000-0002-2356-4509,9311,,2010-01-01
0000-0002-2356-4509,9311,,1997-01-01
0000-0002-2356-4509,9311,,2010-01-01
0000-0002-2356-4509,9311,,1997-01-01
0000-0002-2356-4509,9311,,2010-01-01
0000-0002-2356-4509,9311,,1997-01-01
0000-0002-2356-4509,9311,,2010-01-01
0000-0002-2356-4509,9311,,1997-01-01
0000-0002-2356-4509,992fe1bc,2002-03-15,2020-12-31
0000-0002-2356-4509,992fe1bc,2002-03-15,2020-12-31
0000-0002-2356-4509,992fe1bc,2002-03-15,2020-12-31
0000-0002-2356-4509,992fe1bc,2002-03-15,2020-12-31
0000-0002-2356-4509,https://ror.org/02hssy432,2021-01-01,
0000-0002-2356-4509,https://ror.org/02hssy432,2021-01-01,
0000-0002-2356-4509,https://ror.org/02hssy432,2021-01-01,
0000-0002-2356-4509,https://ror.org/02hssy432,2021-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,3fa01c48,2002-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,656c05fc,1999-01-01,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2358-7815,6a7ea77e,,1986-05-12
0000-0002-2358-7815,6a7ea77e,,
0000-0002-2359-3086,http://dx.doi.org/10.13039/501100006251,2010-01-01,2014-01-01
0000-0002-2359-3086,http://dx.doi.org/10.13039/501100006389,2014-10-01,
0000-0002-2367-5639,3259,2004-01-01,
0000-0002-2367-5639,476e582f,,2004-01-01
0000-0002-2367-5639,https://ror.org/04b181w54,,
0000-0002-2370-9368,225769,2013-09-22,2020-01-01
0000-0002-2370-9368,225769,2022-01-01,
0000-0002-2370-9368,4af00ae3,2021-02-05,2021-05-02
0000-0002-2370-9368,6ac92d8f,2020-11-23,2021-02-23
0000-0002-2370-9368,9ee3a70a,2020-04-01,2020-07-01
0000-0002-2370-9368,c86a76ee,2021-06-01,
0000-0002-2371-0713,1811,2014-01-30,2014-12-15
0000-0002-2371-0713,1cfd1773,2019-01-01,
0000-0002-2371-0713,4334,2011-01-01,2015-01-01
0000-0002-2371-0713,4334,2009-01-01,2009-01-01
0000-0002-2371-0713,4334,2008-01-01,2008-01-01
0000-0002-2371-0713,4334,2015-01-01,2017-01-15
0000-0002-2371-0713,4334,2010-03-01,2010-12-01
0000-0002-2371-0713,47822,2003-01-01,2007-01-01
0000-0002-2371-0713,7788,,
0000-0002-2371-0713,c2e86c60,2017-01-16,2018-12-31
0000-0002-2374-9335,507207,2019-10-01,
0000-0002-2375-6930,602631,2021-06-14,2022-07-29
0000-0002-2375-6930,https://ror.org/02t274463,2022-09-18,
0000-0002-2375-6930,https://ror.org/02t274463,2017-09-01,2020-06-12
0000-0002-2375-6930,https://ror.org/02t274463,2022-09-22,
0000-0002-2376-202X,13143,1973-04-01,1979-03-31
0000-0002-2376-202X,13600,1979-04-01,1985-03-31
0000-0002-2376-202X,13600,1998-01-01,
0000-0002-2376-202X,559349,2018-04-01,
0000-0002-2376-2345,3b14d3cd,2017-01-01,2021-01-01
0000-0002-2377-0337,6339,2009-09-01,2013-05-01
0000-0002-2377-0337,6339,2009-09-01,2013-05-01
0000-0002-2377-0337,6339,2009-09-01,2013-05-01
0000-0002-2377-0337,6339,2009-09-01,2013-05-01
0000-0002-2377-0337,7938,2015-09-01,2019-11-01
0000-0002-2377-0337,7938,2013-09-01,2015-08-31
0000-0002-2377-0337,7938,2015-09-01,2019-11-01
0000-0002-2377-0337,7938,2013-09-01,2015-08-31
0000-0002-2377-0337,7938,2015-09-01,2019-11-01
0000-0002-2377-0337,7938,2013-09-01,2015-08-31
0000-0002-2377-0337,7938,2015-09-01,2019-11-01
0000-0002-2377-0337,7938,2013-09-01,2015-08-31
0000-0002-2377-0337,7978,2019-12-01,
0000-0002-2377-0337,7978,2019-12-01,
0000-0002-2377-0337,7978,2019-12-01,
0000-0002-2377-0337,7978,2019-12-01,
0000-0002-2379-315X,59386,2014-01-01,
0000-0002-2381-706X,3065,2016-09-01,
0000-0002-2381-933X,cba41eb9,1990-03-01,
0000-0002-2387-7767,30994,2003-01-01,2005-01-01
0000-0002-2387-7767,30994,2003-01-01,2005-01-01
0000-0002-2387-7767,39062,2006-01-01,2007-01-01
0000-0002-2387-7767,39062,2006-01-01,2007-01-01
0000-0002-2387-7767,439097,2007-01-01,
0000-0002-2387-7767,439097,1999-01-01,2001-01-01
0000-0002-2387-7767,439097,2007-01-01,
0000-0002-2387-7767,439097,1999-01-01,2001-01-01
0000-0002-2387-7767,grid.483034.8,2003-01-01,2003-01-01
0000-0002-2387-7767,grid.483034.8,2003-01-01,2003-01-01
0000-0002-2387-7767,grid.5734.5,1989-01-01,1995-01-01
0000-0002-2387-7767,grid.5734.5,1989-01-01,1995-01-01
0000-0002-2387-7767,grid.5801.c,1996-01-01,1999-01-01
0000-0002-2387-7767,grid.5801.c,1996-01-01,1999-01-01
0000-0002-2388-8466,1724,1975-01-01,1977-01-01
0000-0002-2388-8466,1724,1974-01-01,1975-01-01
0000-0002-2388-8466,2707,1971-01-01,1974-01-01
0000-0002-2388-8466,3124,1994-11-01,
0000-0002-2388-8466,http://dx.doi.org/10.13039/501100000268,1977-01-01,1994-01-01
0000-0002-2390-6361,4919,2012-09-24,2013-09-23
0000-0002-2390-6361,4919,2009-09-28,2012-06-08
0000-0002-2390-6361,4919,2020-03-09,
0000-0002-2390-6361,d4b2c946,2014-09-01,2019-12-01
0000-0002-2391-5284,4321,,2018-06-08
0000-0002-2391-5284,ef3cdaa5,2019-01-01,
0000-0002-2391-9090,48138,2016-08-10,
0000-0002-2393-256X,171919,2020-07-01,
0000-0002-2393-256X,grid.1005.4,2014-02-26,2018-11-04
0000-0002-2393-256X,grid.1005.4,2018-11-22,2020-03-16
0000-0002-2394-7593,11186,2002-01-01,
0000-0002-2394-7593,1812,1993-01-01,1998-01-01
0000-0002-2394-7593,6429,1998-01-01,2008-01-01
0000-0002-2394-7593,bd261eaf,2008-01-01,
0000-0002-2395-1728,84dc97c0,2018-01-01,2022-01-01
0000-0002-2395-1728,https://ror.org/04njjy449,2022-01-01,
0000-0002-2397-1323,14915,2013-10-01,2019-01-06
0000-0002-2397-1323,c0922925,2021-10-01,
0000-0002-2397-1323,http://dx.doi.org/10.13039/501100001652,2019-10-01,
0000-0002-2397-1323,http://dx.doi.org/10.13039/501100008001,2022-10-01,
0000-0002-2399-0102,6396,,
0000-0002-2399-0102,6396,,
0000-0002-2399-0102,6396,,
0000-0002-2399-0102,877a9cc1,1996-10-01,2001-07-10
0000-0002-2399-0102,877a9cc1,1996-10-01,2001-07-10
0000-0002-2399-0102,877a9cc1,1996-10-01,2001-07-10
0000-0002-2403-928X,16777,2017-01-01,2018-01-01
0000-0002-2403-928X,16777,2017-01-01,2018-01-01
0000-0002-2403-928X,21b6c30b,2022-01-01,
0000-0002-2403-928X,21b6c30b,2022-01-01,
0000-0002-2403-928X,24524bda,2013-01-01,2017-01-01
0000-0002-2403-928X,24524bda,2013-01-01,2017-01-01
0000-0002-2403-928X,28334,2018-01-01,2022-01-01
0000-0002-2403-928X,28334,2018-01-01,2022-01-01
0000-0002-2405-1465,http://dx.doi.org/10.13039/100011664,2018-04-16,2019-09-19
0000-0002-2405-1465,http://dx.doi.org/10.13039/501100004721,2013-04-01,2018-03-26
0000-0002-2405-1465,http://dx.doi.org/10.13039/501100004721,2009-04-01,2013-03-31
0000-0002-2405-1465,http://dx.doi.org/10.13039/501100004721,2019-10-01,
0000-0002-2405-4113,grid.260493.a,2011-04-01,2014-03-31
0000-0002-2425-3905,ad008210,,
0000-0002-2425-3905,f9eb9ca6,,
0000-0002-2430-8056,120322,2016-01-01,2017-01-01
0000-0002-2430-8056,1466,2014-01-01,2014-01-01
0000-0002-2430-8056,28111,2011-01-01,2017-01-01
0000-0002-2430-8056,28122,2019-01-01,
0000-0002-2430-8056,28122,2019-01-01,
0000-0002-2432-2851,27219,1996-10-01,2000-08-31
0000-0002-2432-2851,28498,2013-06-01,
0000-0002-2432-2851,54177,1991-02-01,1996-09-03
0000-0002-2432-2851,54177,1987-10-01,1990-11-11
0000-0002-2438-0226,28118,1985-03-01,1988-12-15
0000-0002-2438-0226,28118,1994-11-18,
0000-0002-2446-9140,26742,2002-09-01,2008-06-01
0000-0002-2446-9140,26742,1999-09-01,2005-01-01
0000-0002-2446-9140,26742,2002-09-01,2008-06-01
0000-0002-2446-9140,26742,1999-09-01,2005-01-01
0000-0002-2446-9140,26742,2002-09-01,2008-06-01
0000-0002-2446-9140,26742,1999-09-01,2005-01-01
0000-0002-2446-9140,26745,2015-10-01,2023-09-30
0000-0002-2446-9140,26745,2015-10-01,2023-09-30
0000-0002-2446-9140,26745,2015-10-01,2023-09-30
0000-0002-2446-9140,https://ror.org/02f009v59,2023-10-01,
0000-0002-2446-9140,https://ror.org/02f009v59,2023-10-01,
0000-0002-2446-9140,https://ror.org/02f009v59,2023-10-01,
0000-0002-2459-9703,0db43ae2,,
0000-0002-2459-9703,0db43ae2,,
0000-0002-2468-801X,1980,2007-01-01,2012-01-01
0000-0002-2468-801X,1980,2003-01-01,2007-01-01
0000-0002-2468-801X,4941,2016-10-01,
0000-0002-2468-801X,4941,2016-02-01,2016-10-01
0000-0002-2468-801X,4941,2014-09-01,2016-02-01
0000-0002-2468-801X,8097,2012-09-01,2014-09-01
0000-0002-2469-0494,12330,2020-08-15,
0000-0002-2469-0494,1771,2015-01-01,2019-04-01
0000-0002-2469-0494,1ff76965,1995-09-01,2000-12-12
0000-0002-2469-0494,5798,2008-05-31,2010-02-28
0000-0002-2469-0494,5894,2002-09-01,2008-05-30
0000-0002-2469-0494,5894,2002-09-01,2007-09-01
0000-0002-2469-0494,6429,2013-08-15,2014-09-15
0000-0002-2469-0494,6429,2010-03-01,2013-09-15
0000-0002-2469-0494,http://dx.doi.org/10.13039/100006733,2019-07-01,2020-07-15
0000-0002-2469-0494,http://dx.doi.org/10.13039/501100006264,2009-01-01,2009-08-31
0000-0002-2469-0494,https://ror.org/00hj54h04,2023-01-01,
0000-0002-2471-0555,1500,2003-09-01,2011-07-15
0000-0002-2471-0555,5925,2019-07-25,
0000-0002-2471-0555,5929,2016-08-01,2019-07-24
0000-0002-2471-0555,5929,2011-08-01,2016-07-31
0000-0002-2476-5732,461221,2021-01-25,
0000-0002-2476-5732,grid.417781.c,2016-07-14,
0000-0002-2477-2975,8785,2018-01-01,
